Invoice No,Issue Date,Buyer TIN,Buyer,Currency,Subtotal,VAT,Total,Item,Qty,Unit Price
INV-SYN-00312,2025-10-03,68439309-1518,Ọlá Foods Distribution Plc,NGN,18674.89,1400.62,20075.51,Maintenance Services,14,523.22
INV-SYN-00312,2025-10-03,68439309-1518,Ọlá Foods Distribution Plc,NGN,18674.89,1400.62,20075.51,Industrial Equipment,2,4628.53
INV-SYN-00313,2025-07-12,15893450-8074,Kano Textiles Ltd,NGN,47998.91,3599.92,51598.83,Industrial Equipment,14,3227.86
INV-SYN-00313,2025-07-12,15893450-8074,Kano Textiles Ltd,NGN,47998.91,3599.92,51598.83,Logistics Services,1,1484.99
INV-SYN-00313,2025-07-12,15893450-8074,Kano Textiles Ltd,NGN,47998.91,3599.92,51598.83,Raw Materials,2,661.94
INV-SYN-00314,2025-06-25,94127384-2703,Chukwuemeka Okàfor Ventures Ltd,NGN,49352.46,3701.43,53053.89,Industrial Equipment,7,2443.73
INV-SYN-00314,2025-06-25,94127384-2703,Chukwuemeka Okàfor Ventures Ltd,NGN,49352.46,3701.43,53053.89,IT Services,20,1444.43
INV-SYN-00314,2025-06-25,94127384-2703,Chukwuemeka Okàfor Ventures Ltd,NGN,49352.46,3701.43,53053.89,Maintenance Services,15,223.85
INV-SYN-00315,2025-09-30,46650917-7484,Chukwuemeka Okàfor Ventures Ltd,NGN,112219.37,8416.45,120635.82,Office Supplies,10,4426.92
INV-SYN-00315,2025-09-30,46650917-7484,Chukwuemeka Okàfor Ventures Ltd,NGN,112219.37,8416.45,120635.82,Building Materials,13,3085.37
INV-SYN-00315,2025-09-30,46650917-7484,Chukwuemeka Okàfor Ventures Ltd,NGN,112219.37,8416.45,120635.82,Maintenance Services,6,4640.06
INV-SYN-00316,2025-10-10,25032810-7579,Ola Foods Plc,NGN,154564.47,11592.34,166156.81,Industrial Equipment,15,2119.61
INV-SYN-00316,2025-10-10,25032810-7579,Ola Foods Plc,NGN,154564.47,11592.34,166156.81,IT Services,12,3760.76
INV-SYN-00316,2025-10-10,25032810-7579,Ola Foods Plc,NGN,154564.47,11592.34,166156.81,Consulting Services,18,4313.40
INV-SYN-00317,2025-01-19,03331823-2890,Port Harcourt Energy Services Ltd,NGN,50136.86,3760.26,53897.12,IT Services,6,2035.05
INV-SYN-00317,2025-01-19,03331823-2890,Port Harcourt Energy Services Ltd,NGN,50136.86,3760.26,53897.12,Logistics Services,18,2075.43
INV-SYN-00317,2025-01-19,03331823-2890,Port Harcourt Energy Services Ltd,NGN,50136.86,3760.26,53897.12,Consulting Services,14,40.63
INV-SYN-00318,2025-02-15,58491407-7246,Abuja Construction Materials Ltd,NGN,94460.43,7084.53,101544.96,Consulting Services,12,2096.82
INV-SYN-00318,2025-02-15,58491407-7246,Abuja Construction Materials Ltd,NGN,94460.43,7084.53,101544.96,Maintenance Services,11,1268.08
INV-SYN-00318,2025-02-15,58491407-7246,Abuja Construction Materials Ltd,NGN,94460.43,7084.53,101544.96,Maintenance Services,13,4257.67
INV-SYN-00319,2025-01-20,31852560-9455,Emeka Logistics Nigeria Ltd,NGN,47803.70,3585.28,51388.98,Office Supplies,6,1707.34
INV-SYN-00319,2025-01-20,31852560-9455,Emeka Logistics Nigeria Ltd,NGN,47803.70,3585.28,51388.98,Building Materials,8,2463.70
INV-SYN-00319,2025-01-20,31852560-9455,Emeka Logistics Nigeria Ltd,NGN,47803.70,3585.28,51388.98,Maintenance Services,6,2975.01
INV-SYN-00320,2025-01-28,62968897-8242,Chukwuemeka Okàfor Ventures Ltd,NGN,97189.62,7289.22,104478.84,Office Supplies,19,702.98
INV-SYN-00320,2025-01-28,62968897-8242,Chukwuemeka Okàfor Ventures Ltd,NGN,97189.62,7289.22,104478.84,Logistics Services,7,4784.92
INV-SYN-00320,2025-01-28,62968897-8242,Chukwuemeka Okàfor Ventures Ltd,NGN,97189.62,7289.22,104478.84,Office Supplies,16,3146.16
INV-SYN-00321,2025-07-04,01193777-7982,Kano Textiles Ltd,NGN,33219.61,2491.47,35711.08,Industrial Equipment,2,1644.74
INV-SYN-00321,2025-07-04,01193777-7982,Kano Textiles Ltd,NGN,33219.61,2491.47,35711.08,IT Services,19,387.59
INV-SYN-00321,2025-07-04,01193777-7982,Kano Textiles Ltd,NGN,33219.61,2491.47,35711.08,Building Materials,8,2820.74
INV-SYN-00322,2025-07-13,18729542-7558,Kano Textiles Ltd,NGN,57981.00,4348.58,62329.58,Raw Materials,18,526.96
INV-SYN-00322,2025-07-13,18729542-7558,Kano Textiles Ltd,NGN,57981.00,4348.58,62329.58,Industrial Equipment,10,4306.68
INV-SYN-00322,2025-07-13,18729542-7558,Kano Textiles Ltd,NGN,57981.00,4348.58,62329.58,Industrial Equipment,12,452.41
INV-SYN-00323,2025-07-06,68103033-0481,Ola Foods Plc,NGN,37423.58,2806.77,40230.35,Office Supplies,2,396.00
INV-SYN-00323,2025-07-06,68103033-0481,Ola Foods Plc,NGN,37423.58,2806.77,40230.35,IT Services,9,3090.54
INV-SYN-00323,2025-07-06,68103033-0481,Ola Foods Plc,NGN,37423.58,2806.77,40230.35,IT Services,2,4408.36
INV-SYN-00324,2025-09-07,34391778-3957,Chukwuemeka Okafor Ltd,NGN,55220.78,4141.56,59362.34,Consulting Services,3,1316.48
INV-SYN-00324,2025-09-07,34391778-3957,Chukwuemeka Okafor Ltd,NGN,55220.78,4141.56,59362.34,IT Services,8,381.55
INV-SYN-00324,2025-09-07,34391778-3957,Chukwuemeka Okafor Ltd,NGN,55220.78,4141.56,59362.34,Industrial Equipment,14,3444.21
INV-SYN-00325,2025-05-29,06177558-6094,Port Harcourt Energy Services Ltd,NGN,43346.06,3250.95,46597.01,Industrial Equipment,12,594.76
INV-SYN-00325,2025-05-29,06177558-6094,Port Harcourt Energy Services Ltd,NGN,43346.06,3250.95,46597.01,Building Materials,11,1145.84
INV-SYN-00325,2025-05-29,06177558-6094,Port Harcourt Energy Services Ltd,NGN,43346.06,3250.95,46597.01,Maintenance Services,5,4720.94
INV-SYN-00326,2025-06-11,04059344-5402,Abuja Construction Materials Ltd,NGN,41170.33,3087.77,44258.10,Consulting Services,4,73.18
INV-SYN-00326,2025-06-11,04059344-5402,Abuja Construction Materials Ltd,NGN,41170.33,3087.77,44258.10,Logistics Services,4,255.15
INV-SYN-00326,2025-06-11,04059344-5402,Abuja Construction Materials Ltd,NGN,41170.33,3087.77,44258.10,Office Supplies,17,2344.53
INV-SYN-00327,2025-06-07,39447445-4128,Ibrahim & Sons Trading Ltd,NGN,25013.91,1876.04,26889.95,Maintenance Services,18,337.37
INV-SYN-00327,2025-06-07,39447445-4128,Ibrahim & Sons Trading Ltd,NGN,25013.91,1876.04,26889.95,Logistics Services,7,260.40
INV-SYN-00327,2025-06-07,39447445-4128,Ibrahim & Sons Trading Ltd,NGN,25013.91,1876.04,26889.95,Maintenance Services,15,1141.23
INV-SYN-00328,2025-03-04,46328529-5218,Yusuf Agro Processing Ltd,NGN,98662.36,7399.68,106062.04,Building Materials,5,2211.22
INV-SYN-00328,2025-03-04,46328529-5218,Yusuf Agro Processing Ltd,NGN,98662.36,7399.68,106062.04,Logistics Services,4,4092.86
INV-SYN-00328,2025-03-04,46328529-5218,Yusuf Agro Processing Ltd,NGN,98662.36,7399.68,106062.04,Logistics Services,18,3957.49
INV-SYN-00329,2025-01-15,83425072-4566,Emeka Logistics Nigeria Ltd,NGN,100667.54,7550.07,108217.61,IT Services,1,1978.25
INV-SYN-00329,2025-01-15,83425072-4566,Emeka Logistics Nigeria Ltd,NGN,100667.54,7550.07,108217.61,Maintenance Services,17,3674.37
INV-SYN-00329,2025-01-15,83425072-4566,Emeka Logistics Nigeria Ltd,NGN,100667.54,7550.07,108217.61,Industrial Equipment,18,2012.50
INV-SYN-00330,2025-03-03,21587762-4712,Kano Textiles Ltd,NGN,109438.99,8207.92,117646.91,Industrial Equipment,19,407.73
INV-SYN-00330,2025-03-03,21587762-4712,Kano Textiles Ltd,NGN,109438.99,8207.92,117646.91,IT Services,11,2505.02
INV-SYN-00330,2025-03-03,21587762-4712,Kano Textiles Ltd,NGN,109438.99,8207.92,117646.91,Raw Materials,15,4942.46
INV-SYN-00331,2025-04-17,37159615-1808,Adeyemi Trading Company Ltd,NGN,62565.67,4692.43,67258.10,Office Supplies,2,3595.30
INV-SYN-00331,2025-04-17,37159615-1808,Adeyemi Trading Company Ltd,NGN,62565.67,4692.43,67258.10,Office Supplies,9,1343.91
INV-SYN-00331,2025-04-17,37159615-1808,Adeyemi Trading Company Ltd,NGN,62565.67,4692.43,67258.10,Logistics Services,14,3091.42
INV-SYN-00332,2025-04-15,35558370-3309,Adeyemi Trading Company Ltd,NGN,15138.46,1135.38,16273.84,Logistics Services,19,403.66
INV-SYN-00332,2025-04-15,35558370-3309,Adeyemi Trading Company Ltd,NGN,15138.46,1135.38,16273.84,Industrial Equipment,1,2138.21
INV-SYN-00332,2025-04-15,35558370-3309,Adeyemi Trading Company Ltd,NGN,15138.46,1135.38,16273.84,Maintenance Services,7,761.53
INV-SYN-00333,2025-03-07,53784641-7906,Ola Foods Plc,NGN,70822.15,5311.66,76133.81,Consulting Services,12,2604.70
INV-SYN-00333,2025-03-07,53784641-7906,Ola Foods Plc,NGN,70822.15,5311.66,76133.81,Consulting Services,4,164.91
INV-SYN-00333,2025-03-07,53784641-7906,Ola Foods Plc,NGN,70822.15,5311.66,76133.81,IT Services,19,2047.69
INV-SYN-00334,2025-08-05,48177405-8145,Ọlá Foods Distribution Plc,NGN,136481.86,10236.14,146718.00,Logistics Services,15,4080.38
INV-SYN-00334,2025-08-05,48177405-8145,Ọlá Foods Distribution Plc,NGN,136481.86,10236.14,146718.00,Office Supplies,15,3366.69
INV-SYN-00334,2025-08-05,48177405-8145,Ọlá Foods Distribution Plc,NGN,136481.86,10236.14,146718.00,Logistics Services,19,1303.99
INV-SYN-00335,2025-05-19,85469991-8611,Chukwuemeka Okafor Ltd,NGN,30554.34,2291.58,32845.92,Logistics Services,16,682.90
INV-SYN-00335,2025-05-19,85469991-8611,Chukwuemeka Okafor Ltd,NGN,30554.34,2291.58,32845.92,Building Materials,2,1649.87
INV-SYN-00335,2025-05-19,85469991-8611,Chukwuemeka Okafor Ltd,NGN,30554.34,2291.58,32845.92,Consulting Services,5,3265.64
INV-SYN-00336,2025-12-01,40507664-5739,Ibrahim & Sons Trading Ltd,NGN,81539.33,6115.45,87654.78,Building Materials,17,1929.65
INV-SYN-00336,2025-12-01,40507664-5739,Ibrahim & Sons Trading Ltd,NGN,81539.33,6115.45,87654.78,Industrial Equipment,8,3327.22
INV-SYN-00336,2025-12-01,40507664-5739,Ibrahim & Sons Trading Ltd,NGN,81539.33,6115.45,87654.78,Office Supplies,8,2764.69
INV-SYN-00337,2025-12-24,26594217-3534,Kano Textiles Ltd,NGN,45128.94,3384.67,48513.61,Consulting Services,17,1996.93
INV-SYN-00337,2025-12-24,26594217-3534,Kano Textiles Ltd,NGN,45128.94,3384.67,48513.61,Maintenance Services,3,2388.85
INV-SYN-00337,2025-12-24,26594217-3534,Kano Textiles Ltd,NGN,45128.94,3384.67,48513.61,Logistics Services,2,2007.29
INV-SYN-00338,2025-12-11,12900298-4042,Ọlá Foods Distribution Plc,NGN,20821.42,1561.61,22383.03,Raw Materials,11,805.65
INV-SYN-00338,2025-12-11,12900298-4042,Ọlá Foods Distribution Plc,NGN,20821.42,1561.61,22383.03,Consulting Services,1,2572.87
INV-SYN-00338,2025-12-11,12900298-4042,Ọlá Foods Distribution Plc,NGN,20821.42,1561.61,22383.03,Industrial Equipment,15,625.76
INV-SYN-00339,2025-02-17,24621365-4543,Port Harcourt Energy Services Ltd,NGN,29946.35,2245.98,32192.33,Maintenance Services,17,835.55
INV-SYN-00339,2025-02-17,24621365-4543,Port Harcourt Energy Services Ltd,NGN,29946.35,2245.98,32192.33,Industrial Equipment,2,1032.71
INV-SYN-00339,2025-02-17,24621365-4543,Port Harcourt Energy Services Ltd,NGN,29946.35,2245.98,32192.33,Consulting Services,18,759.81
INV-SYN-00340,2025-12-17,98722027-3625,Yusuf Agro Processing Ltd,NGN,94925.82,7119.44,102045.26,Office Supplies,3,4971.44
INV-SYN-00340,2025-12-17,98722027-3625,Yusuf Agro Processing Ltd,NGN,94925.82,7119.44,102045.26,Maintenance Services,9,3955.18
INV-SYN-00340,2025-12-17,98722027-3625,Yusuf Agro Processing Ltd,NGN,94925.82,7119.44,102045.26,Office Supplies,17,2612.64
INV-SYN-00341,2025-07-13,80235495-8596,Abuja Construction Materials Ltd,NGN,133300.47,9997.54,143298.01,IT Services,7,4033.40
INV-SYN-00341,2025-07-13,80235495-8596,Abuja Construction Materials Ltd,NGN,133300.47,9997.54,143298.01,Maintenance Services,14,4545.01
INV-SYN-00341,2025-07-13,80235495-8596,Abuja Construction Materials Ltd,NGN,133300.47,9997.54,143298.01,Raw Materials,19,2180.87
INV-SYN-00342,2025-04-09,03742502-7903,Abuja Construction Materials Ltd,NGN,111912.17,8393.41,120305.58,Maintenance Services,10,4362.96
INV-SYN-00342,2025-04-09,03742502-7903,Abuja Construction Materials Ltd,NGN,111912.17,8393.41,120305.58,Building Materials,11,4583.37
INV-SYN-00342,2025-04-09,03742502-7903,Abuja Construction Materials Ltd,NGN,111912.17,8393.41,120305.58,Raw Materials,10,1786.55
INV-SYN-00343,2025-12-17,69783657-5392,Ola Foods Plc,NGN,62813.28,4711.00,67524.28,Consulting Services,1,2635.54
INV-SYN-00343,2025-12-17,69783657-5392,Ola Foods Plc,NGN,62813.28,4711.00,67524.28,Industrial Equipment,6,1462.49
INV-SYN-00343,2025-12-17,69783657-5392,Ola Foods Plc,NGN,62813.28,4711.00,67524.28,Raw Materials,20,2570.14
INV-SYN-00344,2025-03-04,31581903-8789,Adeyemi Trading Company Ltd,NGN,56314.88,4223.62,60538.50,Office Supplies,1,2502.41
INV-SYN-00344,2025-03-04,31581903-8789,Adeyemi Trading Company Ltd,NGN,56314.88,4223.62,60538.50,Consulting Services,3,1903.39
INV-SYN-00344,2025-03-04,31581903-8789,Adeyemi Trading Company Ltd,NGN,56314.88,4223.62,60538.50,Industrial Equipment,10,4810.23
INV-SYN-00345,2025-10-22,93527394-6001,Ola Foods Plc,NGN,45101.68,3382.63,48484.31,Industrial Equipment,5,3941.21
INV-SYN-00345,2025-10-22,93527394-6001,Ola Foods Plc,NGN,45101.68,3382.63,48484.31,Consulting Services,11,1112.25
INV-SYN-00345,2025-10-22,93527394-6001,Ola Foods Plc,NGN,45101.68,3382.63,48484.31,Consulting Services,4,3290.22
INV-SYN-00346,2025-04-05,37251391-4021,Chukwuemeka Okafor Ltd,NGN,125458.69,9409.40,134868.09,IT Services,4,442.71
INV-SYN-00346,2025-04-05,37251391-4021,Chukwuemeka Okafor Ltd,NGN,125458.69,9409.40,134868.09,Office Supplies,10,4870.42
INV-SYN-00346,2025-04-05,37251391-4021,Chukwuemeka Okafor Ltd,NGN,125458.69,9409.40,134868.09,Consulting Services,15,4998.91
INV-SYN-00347,2025-08-14,51569216-6520,Port Harcourt Energy Services Ltd,NGN,179533.43,13465.01,192998.44,Office Supplies,19,3115.00
INV-SYN-00347,2025-08-14,51569216-6520,Port Harcourt Energy Services Ltd,NGN,179533.43,13465.01,192998.44,IT Services,19,2305.33
INV-SYN-00347,2025-08-14,51569216-6520,Port Harcourt Energy Services Ltd,NGN,179533.43,13465.01,192998.44,IT Services,18,4252.62
INV-SYN-00348,2025-06-07,87269475-4468,Chukwuemeka Okàfor Ventures Ltd,NGN,40228.40,3017.13,43245.53,IT Services,5,2122.55
INV-SYN-00348,2025-06-07,87269475-4468,Chukwuemeka Okàfor Ventures Ltd,NGN,40228.40,3017.13,43245.53,Maintenance Services,12,2069.77
INV-SYN-00348,2025-06-07,87269475-4468,Chukwuemeka Okàfor Ventures Ltd,NGN,40228.40,3017.13,43245.53,Maintenance Services,7,682.63
INV-SYN-00349,2025-11-10,35945707-5588,Abuja Construction Materials Ltd,NGN,64305.26,4822.89,69128.15,Building Materials,6,3620.78
INV-SYN-00349,2025-11-10,35945707-5588,Abuja Construction Materials Ltd,NGN,64305.26,4822.89,69128.15,Consulting Services,10,2029.64
INV-SYN-00349,2025-11-10,35945707-5588,Abuja Construction Materials Ltd,NGN,64305.26,4822.89,69128.15,Industrial Equipment,6,3714.03
INV-SYN-00350,2025-08-09,10305073-0409,Abuja Construction Materials Ltd,NGN,145315.76,10898.68,156214.44,Industrial Equipment,16,3328.55
INV-SYN-00350,2025-08-09,10305073-0409,Abuja Construction Materials Ltd,NGN,145315.76,10898.68,156214.44,Building Materials,20,3819.31
INV-SYN-00350,2025-08-09,10305073-0409,Abuja Construction Materials Ltd,NGN,145315.76,10898.68,156214.44,Consulting Services,4,3918.19
INV-SYN-00351,2025-12-08,14636309-6570,Kano Textiles Ltd,NGN,55715.18,4178.64,59893.82,IT Services,5,4564.38
INV-SYN-00351,2025-12-08,14636309-6570,Kano Textiles Ltd,NGN,55715.18,4178.64,59893.82,IT Services,2,3325.90
INV-SYN-00351,2025-12-08,14636309-6570,Kano Textiles Ltd,NGN,55715.18,4178.64,59893.82,Logistics Services,12,2186.79
INV-SYN-00352,2025-09-20,31022642-0423,Chukwuemeka Okafor Ltd,NGN,26461.49,1984.61,28446.10,Consulting Services,17,582.24
INV-SYN-00352,2025-09-20,31022642-0423,Chukwuemeka Okafor Ltd,NGN,26461.49,1984.61,28446.10,Building Materials,13,154.55
INV-SYN-00352,2025-09-20,31022642-0423,Chukwuemeka Okafor Ltd,NGN,26461.49,1984.61,28446.10,Logistics Services,3,4851.42
INV-SYN-00353,2025-04-01,29449016-3432,Yusuf Agro Processing Ltd,NGN,43238.66,3242.90,46481.56,Building Materials,6,1231.75
INV-SYN-00353,2025-04-01,29449016-3432,Yusuf Agro Processing Ltd,NGN,43238.66,3242.90,46481.56,Consulting Services,14,819.94
INV-SYN-00353,2025-04-01,29449016-3432,Yusuf Agro Processing Ltd,NGN,43238.66,3242.90,46481.56,Building Materials,15,1624.60
INV-SYN-00354,2025-12-28,18242335-9690,Abuja Construction Materials Ltd,NGN,87499.79,6562.48,94062.27,Industrial Equipment,7,2155.86
INV-SYN-00354,2025-12-28,18242335-9690,Abuja Construction Materials Ltd,NGN,87499.79,6562.48,94062.27,Logistics Services,13,3730.91
INV-SYN-00354,2025-12-28,18242335-9690,Abuja Construction Materials Ltd,NGN,87499.79,6562.48,94062.27,IT Services,19,1258.26
INV-SYN-00355,2025-05-31,56638406-6486,Ola Foods Plc,NGN,45365.16,3402.39,48767.55,IT Services,14,1256.46
INV-SYN-00355,2025-05-31,56638406-6486,Ola Foods Plc,NGN,45365.16,3402.39,48767.55,Maintenance Services,6,1467.88
INV-SYN-00355,2025-05-31,56638406-6486,Ola Foods Plc,NGN,45365.16,3402.39,48767.55,Office Supplies,6,3161.24
INV-SYN-00356,2025-03-02,45101318-9118,Ola Foods Plc,NGN,115812.26,8685.92,124498.18,Industrial Equipment,16,562.60
INV-SYN-00356,2025-03-02,45101318-9118,Ola Foods Plc,NGN,115812.26,8685.92,124498.18,Logistics Services,10,3893.81
INV-SYN-00356,2025-03-02,45101318-9118,Ola Foods Plc,NGN,115812.26,8685.92,124498.18,Consulting Services,19,3572.24
INV-SYN-00357,2025-11-07,95150846-4314,Adeyemi Trading Company Ltd,NGN,116977.92,8773.34,125751.26,Raw Materials,8,1457.12
INV-SYN-00357,2025-11-07,95150846-4314,Adeyemi Trading Company Ltd,NGN,116977.92,8773.34,125751.26,Office Supplies,16,3670.07
INV-SYN-00357,2025-11-07,95150846-4314,Adeyemi Trading Company Ltd,NGN,116977.92,8773.34,125751.26,IT Services,18,2588.88
INV-SYN-00358,2025-08-31,90930316-6625,Chukwuemeka Okafor Ltd,NGN,95782.66,7183.70,102966.36,Consulting Services,7,3610.59
INV-SYN-00358,2025-08-31,90930316-6625,Chukwuemeka Okafor Ltd,NGN,95782.66,7183.70,102966.36,Raw Materials,17,2112.83
INV-SYN-00358,2025-08-31,90930316-6625,Chukwuemeka Okafor Ltd,NGN,95782.66,7183.70,102966.36,Raw Materials,18,1921.69
INV-SYN-00359,2025-03-24,11646335-1449,Port Harcourt Energy Services Ltd,NGN,69713.42,5228.51,74941.93,Office Supplies,9,1525.07
INV-SYN-00359,2025-03-24,11646335-1449,Port Harcourt Energy Services Ltd,NGN,69713.42,5228.51,74941.93,Building Materials,2,556.49
INV-SYN-00359,2025-03-24,11646335-1449,Port Harcourt Energy Services Ltd,NGN,69713.42,5228.51,74941.93,Consulting Services,17,3227.93
INV-SYN-00360,2025-07-15,02997072-2863,Yusuf Agro Processing Ltd,NGN,177064.47,13279.84,190344.31,Building Materials,16,2603.03
INV-SYN-00360,2025-07-15,02997072-2863,Yusuf Agro Processing Ltd,NGN,177064.47,13279.84,190344.31,Raw Materials,19,4560.41
INV-SYN-00360,2025-07-15,02997072-2863,Yusuf Agro Processing Ltd,NGN,177064.47,13279.84,190344.31,Raw Materials,20,2438.41
INV-SYN-00361,2025-12-16,78710891-2249,Port Harcourt Energy Services Ltd,NGN,36716.10,2753.71,39469.81,Maintenance Services,2,2286.17
INV-SYN-00361,2025-12-16,78710891-2249,Port Harcourt Energy Services Ltd,NGN,36716.10,2753.71,39469.81,Industrial Equipment,15,1411.63
INV-SYN-00361,2025-12-16,78710891-2249,Port Harcourt Energy Services Ltd,NGN,36716.10,2753.71,39469.81,Office Supplies,11,997.21
INV-SYN-00362,2025-09-11,95393730-1778,Chukwuemeka Okàfor Ventures Ltd,NGN,54528.42,4089.63,58618.05,Logistics Services,12,456.12
INV-SYN-00362,2025-09-11,95393730-1778,Chukwuemeka Okàfor Ventures Ltd,NGN,54528.42,4089.63,58618.05,Office Supplies,13,3254.25
INV-SYN-00362,2025-09-11,95393730-1778,Chukwuemeka Okàfor Ventures Ltd,NGN,54528.42,4089.63,58618.05,Logistics Services,3,2249.91
INV-SYN-00363,2025-09-15,64375676-3139,Kano Textiles Ltd,NGN,69842.34,5238.18,75080.52,Industrial Equipment,9,1633.06
INV-SYN-00363,2025-09-15,64375676-3139,Kano Textiles Ltd,NGN,69842.34,5238.18,75080.52,IT Services,13,2400.69
INV-SYN-00363,2025-09-15,64375676-3139,Kano Textiles Ltd,NGN,69842.34,5238.18,75080.52,Raw Materials,17,1407.99
INV-SYN-00364,2025-03-14,25730150-6735,Yusuf Agro Processing Ltd,NGN,88117.01,6608.78,94725.79,Building Materials,4,654.23
INV-SYN-00364,2025-03-14,25730150-6735,Yusuf Agro Processing Ltd,NGN,88117.01,6608.78,94725.79,Building Materials,6,2591.69
INV-SYN-00364,2025-03-14,25730150-6735,Yusuf Agro Processing Ltd,NGN,88117.01,6608.78,94725.79,Logistics Services,15,4663.33
INV-SYN-00365,2025-04-10,21377739-0682,Emeka Logistics Nigeria Ltd,NGN,73809.76,5535.73,79345.49,Maintenance Services,17,3492.86
INV-SYN-00365,2025-04-10,21377739-0682,Emeka Logistics Nigeria Ltd,NGN,73809.76,5535.73,79345.49,Office Supplies,3,4625.44
INV-SYN-00365,2025-04-10,21377739-0682,Emeka Logistics Nigeria Ltd,NGN,73809.76,5535.73,79345.49,IT Services,7,79.26
INV-SYN-00366,2025-07-06,85176390-5813,Chukwuemeka Okàfor Ventures Ltd,NGN,55913.31,4193.50,60106.81,Industrial Equipment,7,68.42
INV-SYN-00366,2025-07-06,85176390-5813,Chukwuemeka Okàfor Ventures Ltd,NGN,55913.31,4193.50,60106.81,Raw Materials,13,2608.29
INV-SYN-00366,2025-07-06,85176390-5813,Chukwuemeka Okàfor Ventures Ltd,NGN,55913.31,4193.50,60106.81,Raw Materials,20,1076.33
INV-SYN-00367,2025-09-11,32201126-1102,Adeyemi Trading Company Ltd,NGN,14544.62,1090.85,15635.47,Logistics Services,5,1265.46
INV-SYN-00367,2025-09-11,32201126-1102,Adeyemi Trading Company Ltd,NGN,14544.62,1090.85,15635.47,Building Materials,2,3708.38
INV-SYN-00367,2025-09-11,32201126-1102,Adeyemi Trading Company Ltd,NGN,14544.62,1090.85,15635.47,Building Materials,2,400.28
INV-SYN-00368,2025-06-24,87286080-6233,Chukwuemeka Okafor Ltd,NGN,132643.35,9948.25,142591.60,Raw Materials,20,4851.08
INV-SYN-00368,2025-06-24,87286080-6233,Chukwuemeka Okafor Ltd,NGN,132643.35,9948.25,142591.60,Office Supplies,20,1454.68
INV-SYN-00368,2025-06-24,87286080-6233,Chukwuemeka Okafor Ltd,NGN,132643.35,9948.25,142591.60,IT Services,5,1305.63
INV-SYN-00369,2025-05-26,85962508-5120,Chukwuemeka Okafor Ltd,NGN,15549.72,1166.23,16715.95,Building Materials,2,4421.59
INV-SYN-00369,2025-05-26,85962508-5120,Chukwuemeka Okafor Ltd,NGN,15549.72,1166.23,16715.95,Consulting Services,5,272.94
INV-SYN-00369,2025-05-26,85962508-5120,Chukwuemeka Okafor Ltd,NGN,15549.72,1166.23,16715.95,Maintenance Services,8,667.73
